doi,references,subject,authors,affiliations,year,title,link,depth
10.1145/2839462.2839468,"[{'doi': '10.1145/1709886.1709897'}, {'doi': '10.1145/302979.302991'}, {'doi': '10.1145/2207676.2207704'}, {'doi': '10.1145/2642918.2647402'}, {'doi': '10.1145/2047196.2047256'}, {'doi': '10.1145/2642918.2647368'}, {'doi': '10.1145/2207676.2208405'}, {'doi': '10.1093/iwc/iws018'}, {'doi': '10.1145/2065327.2065337'}, {'doi': '10.1145/258549.258715'}, {'doi': '10.1145/2470654.2481359'}, {'doi': '10.1145/2642918.2647383'}, {'doi': '10.1145/1622176.1622202'}, {'doi': '10.1007/978-3-540-89350-9_6'}, {'doi': '10.1109/3DUI.2010.5444720'}, {'doi': '10.1109/ISMAR.2009.5336458'}, {'doi': '10.1145/1294211.1294260'}, {'doi': '10.1145/1124772.1124817'}, {'doi': '10.1109/ISMAR.2011.6092378'}, {'doi': '10.1145/503376.503439'}, {'doi': '10.1145/280814.280861'}, {'doi': '10.1145/302979.303113'}, {'doi': '10.1561/1100000026'}, {'doi': '10.1145/2470654.2470677'}, {'doi': '10.1145/302979.303114'}, {'doi': '10.1145/2380116.2380169'}]",[],"['Renaud Gervais', 'Joan Sol Roo', 'Martin Hachet']","[[{'name': 'Inria, Bordeaux, France'}], [{'name': 'Inria, Bordeaux, France'}], [{'name': 'Inria, Bordeaux, France'}]]",2016.0,Tangible Viewports,http://dx.doi.org/10.1145/2839462.2839468,1
10.1145/286498.286652,"[{'doi': '10.1145/258549.258715'}, {'doi': '10.1145/258549.258584'}]",[],"['Hiroshi Ishii', 'Craig Wisneski', 'Scott Brave', 'Andrew Dahley', 'Matt Gorbet', 'Brygg Ullmer', 'Paul Yarin']","[[{'name': 'Tangible Media Group, MIT Media Laboratory, 20 Ames Street, Cambridge, MA'}], [{'name': 'Tangible Media Group, MIT Media Laboratory, 20 Ames Street, Cambridge, MA'}], [{'name': 'Tangible Media Group, MIT Media Laboratory, 20 Ames Street, Cambridge, MA'}], [{'name': 'Tangible Media Group, MIT Media Laboratory, 20 Ames Street, Cambridge, MA'}], [{'name': 'Tangible Media Group, MIT Media Laboratory, 20 Ames Street, Cambridge, MA'}], [{'name': 'Tangible Media Group, MIT Media Laboratory, 20 Ames Street, Cambridge, MA'}], [{'name': 'Tangible Media Group, MIT Media Laboratory, 20 Ames Street, Cambridge, MA'}]]",1998.0,ambientROOM,http://dx.doi.org/10.1145/286498.286652,1
10.1145/571985.572019,"[{'doi': '10.1145/142750.143065'}, {'doi': '10.5555/647986.743885'}, {'doi': '10.1145/502348.502353'}, {'doi': '10.1109/MPRV.2002.1012339'}, {'doi': '10.1145/289444.289503'}, {'doi': '10.1145/302979.303113'}, {'doi': '10.1109/4236.656066'}, {'doi': '10.1145/302979.303010'}]",[],"['Brad Johanson', 'Greg Hutchins', 'Terry Winograd', 'Maureen Stone']","[[{'name': 'Stanford University, Stanford, CA'}], [{'name': 'Stanford University, Stanford, CA'}], [{'name': 'Stanford University, Stanford, CA'}], [{'name': 'StoneSoup Consulting, Los Altos, CA'}]]",2002.0,PointRight,http://dx.doi.org/10.1145/571985.572019,1
10.1145/1622176.1622202,"[{'doi': '10.1145/1124772.1124965'}, {'doi': '10.1145/215585.215642'}, {'doi': '10.1109/MCG.2005.12'}, {'doi': '10.1145/1095034.1095039'}, {'doi': '10.1109/ISWC.2005.21'}, {'doi': '10.1145/1449715.1449746'}, {'doi': '10.1145/587078.587122'}, {'doi': '10.1145/1166253.1166289'}, {'doi': '10.1145/1294211.1294220'}, {'doi': '10.5555/872018.872309'}, {'doi': '10.1145/502348.502389'}, {'doi': '10.1145/1409240.1409286'}, {'doi': '10.1145/365024.365312'}, {'doi': '10.1145/1409240.1409263'}, {'doi': '10.1145/1449715.1449747'}, {'doi': '10.1145/1278280.1278283'}, {'doi': '10.1145/504704.504706'}, {'doi': '10.1145/1029632.1029652'}, {'doi': '10.1145/502348.502355'}, {'doi': '10.5565/rev/elcvia.109'}, {'doi': '10.1145/1520340.1520626'}, {'doi': '10.1145/957013.957112'}, {'doi': '10.5555/647987.741324'}, {'doi': '10.1145/1201775.882349'}, {'doi': '10.1145/1186562.1015738'}, {'doi': '10.1145/503376.503397'}, {'doi': '10.1145/302979.303113'}, {'doi': '10.1007/978-3-540-39653-6_22'}, {'doi': '10.1145/1518701.1518726'}, {'doi': '10.1007/11555261_8'}, {'doi': '10.1145/985921.985937'}, {'doi': '10.1109/ICCV.2001.937525'}, {'doi': '10.1007/BF00130487'}, {'doi': '10.1145/191666.191712'}, {'doi': '10.1145/263407.263551'}, {'doi': '10.1145/302979.303111'}, {'doi': '10.1145/120782.120785'}, {'doi': '10.1145/159544.159630'}, {'doi': '10.1145/1518701.1518886'}, {'doi': '10.1145/1095034.1095047'}, {'doi': '10.1145/1449715.1449728'}, {'doi': '10.1145/1268517.1268539'}, {'doi': '10.1145/1518701.1518866'}, {'doi': '10.1145/964696.964718'}, {'doi': '10.1145/971478.971522'}, {'doi': '10.5555/1332474.1333215'}, {'doi': '10.5555/1776994.1777050'}]",[],"['Shaun K. Kane', 'Daniel Avrahami', 'Jacob O. Wobbrock', 'Beverly Harrison', 'Adam D. Rea', 'Matthai Philipose', 'Anthony LaMarca']","[[{'name': 'University of Washington, Seattle, WA, USA'}], [{'name': 'Intel Research Seattle, Seattle, WA, USA'}], [{'name': 'University of Washington, Seattle, WA, USA'}], [{'name': 'Intel Research Seattle, Seattle, WA, USA'}], [{'name': 'Intel Research Seattle, Seattle, WA, USA'}], [{'name': 'Intel Research Seattle, Seattle, WA, USA'}], [{'name': 'Intel Research Seattle, Seattle, WA, USA'}]]",2009.0,Bonfire,http://dx.doi.org/10.1145/1622176.1622202,1
10.1145/502348.502355,"[{'doi': '10.1145/168642.168657'}, {'doi': '10.1145/120782.120783'}, {'doi': '10.1145/24054.24056'}, {'doi': '10.1145/354401.354412'}, {'doi': '10.1145/258549.258715'}, {'doi': '10.1145/237091.237104'}, {'doi': '10.1145/142750.143055'}, {'doi': '10.1145/240080.240243'}, {'doi': '10.1145/302979.303108'}, {'doi': '10.1145/280814.280861'}, {'doi': '10.1145/320719.322582'}, {'doi': '10.1145/302979.303113'}, {'doi': '10.1007/BF01682024'}, {'doi': '10.1145/332040.332482'}, {'doi': '10.1145/302979.303126'}, {'doi': '10.1145/302979.303010'}, {'doi': '10.1147/sj.373.0454'}]",[],"['Blair MacIntyre', 'Elizabeth D. Mynatt', 'Stephen Voida', 'Klaus M. Hansen', 'Joe Tullio', 'Gregory M. Corso']","[[{'name': 'Georgia Tech, Atlanta, GA'}], [{'name': 'Georgia Tech, Atlanta, GA'}], [{'name': 'Georgia Tech, Atlanta, GA'}], [{'name': 'University of Aarhus, Aabogade 34A, 8200 Aarhus N, Denmark'}], [{'name': 'Georgia Tech, Atlanta, GA'}], [{'name': 'Georgia Tech, Atlanta, GA'}]]",2001.0,Support for multitasking and background awareness using interactive peripheral displays,http://dx.doi.org/10.1145/502348.502355,1
10.1109/3DUI.2015.7131755,"[{'doi': '10.1109/ISMAR.2007.4538820'}, {'doi': '10.1145/2047196.2047255'}, {'doi': '10.1109/ISMAR.2006.297791'}, {'doi': '10.1145/503380.503383'}, {'doi': '10.1145/2534903.2534905'}, {'doi': '10.1145/985692.985749'}, {'doi': '10.1109/ISAR.2001.970539'}]",[],"['Michael R. Marner', 'Ross T. Smith', 'Bruce H. Thomas']","[[], [], []]",2015.0,Mapping 2D input to 3D immersive spatial augmented reality,http://dx.doi.org/10.1109/3dui.2015.7131755,1
10.1145/1124772.1124817,"[{'doi': '10.1145/985921.986069'}, {'doi': '10.1145/642611.642695'}, {'doi': '10.1016/j.ijhcs.2004.09.002'}, {'doi': '10.1145/1056808.1056878'}, {'doi': '10.1145/800250.807503'}, {'doi': '10.1145/571985.572016'}, {'doi': '10.1145/502348.502389'}, {'doi': '10.1109/38.844373'}, {'doi': '10.1145/22627.22342'}, {'doi': '10.1145/286498.286745'}, {'doi': '10.1145/1054972.1055012'}, {'doi': '10.1145/964696.964713'}, {'doi': '10.1145/989863.989866'}, {'doi': '10.1145/571985.572019'}, {'doi': '10.1007/11551201_2'}, {'doi': '10.1145/503376.503383'}, {'doi': '10.1145/1054972.1055024'}, {'doi': '10.1145/365024.365030'}, {'doi': '10.1145/263407.263505'}, {'doi': '10.1145/302979.303113'}, {'doi': '10.1007/978-3-540-45233-1_9'}, {'doi': '10.1109/MCG.2005.88'}, {'doi': '10.1109/MPRV.2002.1158281'}, {'doi': '10.1145/302979.303010'}, {'doi': '10.1145/242388.242395'}, {'doi': '10.1145/964696.964718'}, {'doi': '10.1145/642611.642613'}, {'doi': '10.1145/302979.303053'}]",[],"['Miguel A. Nacenta', 'Samer Sallam', 'Bernard Champoux', 'Sriram Subramanian', 'Carl Gutwin']","[[{'name': 'University of Saskatchewan, Saskatoon, Canada'}], [{'name': 'University of Saskatchewan, Saskatoon, Canada'}], [{'name': 'University of Saskatchewan, Saskatoon, Canada'}], [{'name': 'University of Saskatchewan, Saskatoon, Canada'}], [{'name': 'University of Saskatchewan, Saskatoon, Canada'}]]",2006.0,Perspective cursor,http://dx.doi.org/10.1145/1124772.1124817,1
10.1145/1101616.1101621,"[{'doi': '10.1145/302979.303113'}, {'doi': '10.1145/302979.303010'}, {'doi': '10.1145/7885.7887'}, {'doi': '10.1145/62266.62287'}, {'doi': '10.1145/985692.985714'}, {'doi': '10.1145/383259.383285'}, {'doi': '10.1145/263407.263505'}]",[],"['Kousuke Nakashima', 'Takashi Machida', 'Kiyoshi Kiyokawa', 'Haruo Takemura']","[[{'name': 'Osaka University, Osaka, Japan'}], [{'name': 'Osaka University, Osaka, Japan'}], [{'name': 'Osaka University, Osaka, Japan'}], [{'name': 'Osaka University, Osaka, Japan'}]]",2005.0,A 2D-3D integrated environment for cooperative work,http://dx.doi.org/10.1145/1101616.1101621,1
10.1145/2818048.2819965,"[{'doi': '10.1145/292834.292836'}, {'doi': '10.1145/2207676.2207704'}, {'doi': '10.1145/2642918.2647402'}, {'doi': '10.1111/j.1468-2958.1984.tb00023.x'}, {'doi': '10.1111/j.1365-2923.2008.03172.x'}, {'doi': '10.1145/210079.210088'}, {'doi': '10.1145/1201775.882350'}, {'doi': '10.5555/1241958.1241976'}, {'doi': '10.1145/142750.142977'}, {'doi': '10.1145/1531326.1531370'}, {'doi': '10.1145/2642918.2647383'}, {'doi': '10.1145/2389176.2389181'}, {'doi': '10.1109/ISMAR.2014.6948428'}, {'doi': '10.1109/ISMAR.2011.6092379'}, {'doi': '10.1145/1518701.1518770'}, {'doi': '10.1145/280814.280861'}, {'doi': '10.1145/142750.142756'}, {'doi': '10.1162/105474699566477'}, {'doi': '10.1145/2470654.2470679'}, {'doi': '10.1145/108844.108932'}, {'doi': '10.1162/105474600566989'}, {'doi': '10.1145/159544.159630'}, {'doi': '10.1145/2380116.2380169'}, {'doi': '10.1145/2642918.2647393'}]",[],"['Tomislav Pejsa', 'Julian Kantor', 'Hrvoje Benko', 'Eyal Ofek', 'Andrew Wilson']","[[{'name': 'Microsoft Research &amp; University of Wisconsin-Madison'}], [{'name': 'Microsoft Research &amp; University of Southern California'}], [{'name': 'Microsoft Research'}], [{'name': 'Microsoft Research'}], [{'name': 'Microsoft Research'}]]",2016.0,Room2Room,http://dx.doi.org/10.1145/2818048.2819965,1
10.1145/2702123.2702126,"[{'doi': '10.1145/2470654.2466143'}, {'doi': '10.1080/14640749308401051'}, {'doi': '10.4324/9780203587027'}, {'doi': '10.5555/1776994.1777053'}, {'doi': '10.1016/j.ijhcs.2012.05.006'}, {'doi': '10.1145/800250.807503'}, {'doi': '10.1016/S0022-5371(69)80124-6'}, {'doi': '10.3758/BF03328856'}, {'doi': '10.1145/1133265.1133347'}, {'doi': '10.1145/2556288.2557136'}, {'doi': '10.5555/1766591.1766596'}, {'doi': '10.1145/5401.5405'}, {'doi': '10.1145/191666.191759'}, {'doi': '10.1145/1622176.1622200'}, {'doi': '10.1038/nn988'}, {'doi': '10.1145/2470654.2466142'}, {'doi': '10.1145/1744161.1744163'}, {'doi': '10.1016/j.ijhcs.2009.02.002'}, {'doi': '10.1080/13554790902776896'}, {'doi': '10.1145/288392.288596'}, {'doi': '10.1145/2207676.2207713'}, {'doi': '10.1145/2470654.2466430'}, {'doi': '10.1145/2470654.2481421'}, {'doi': '10.1145/2556288.2556958'}, {'doi': '10.1145/642611.642706'}, {'doi': '10.1145/1518701.1518866'}, {'doi': '10.1145/1029632.1029639'}]",[],"['Simon T. Perrault', 'Eric Lecolinet', 'Yoann Pascal Bourse', 'Shengdong Zhao', 'Yves Guiard']","[[{'name': 'National University of Singapore and Télécom ParisTech - CNRS LTCI UMR 5141, Singapore, Singapore'}], [{'name': 'Telecom ParisTech -- CNRS LTCI UMR 5141, Paris, France'}], [{'name': 'Telecom ParisTech - CNRS LTCI UMR 5141, Paris, France'}], [{'name': 'National University of Singapore, Singapore, Singapore'}], [{'name': 'Telecom ParisTech -- CNRS LTCI UMR 5141, Paris, France'}]]",2015.0,Physical Loci,http://dx.doi.org/10.1145/2702123.2702126,1
10.1145/263407.263505,[],[],['Jun Rekimoto'],[[]],1997.0,Pick-and-drop,http://dx.doi.org/10.1145/263407.263505,1
10.1007/11555261_24,"[{'doi': '10.1037/e407472005-001'}, {'doi': '10.1016/B978-044481862-1.50100-X'}, {'doi': '10.1145/564526.564551'}, {'doi': '10.1145/634067.634173'}, {'doi': '10.1145/642611.642619'}, {'doi': '10.1518/001872099779611102'}, {'doi': '10.1016/S0169-8141(98)00077-8'}, {'doi': '10.1007/978-3-540-39653-6_13'}, {'doi': '10.1152/jn.1993.69.6.2108'}, {'doi': '10.3758/BF03197046'}, {'doi': '10.1037/0021-9010.73.4.711'}]",[],"['Katie A. Siek', 'Yvonne Rogers', 'Kay H. Connelly']","[[], [], []]",2005.0,Fat Finger Worries: How Older and Younger Users Physically Interact with PDAs,http://dx.doi.org/10.1007/11555261_24,1
10.1145/1095034.1095041,"[{'doi': '10.1145/965105.807503'}, {'doi': '10.1145/965161.806796'}, {'doi': '10.1145/253284.253301'}, {'doi': '10.1037/h0055392'}, {'doi': '10.1145/1054972.1054994'}, {'doi': '10.1145/1029632.1029644'}, {'doi': '10.1145/192426.192501'}, {'doi': '10.5555/645350.650716'}, {'doi': '10.1145/1008653.1008685'}, {'doi': '10.1145/503376.503383'}, {'doi': '10.1145/958432.958460'}, {'doi': '10.1145/365024.365030'}, {'doi': '10.1145/634067.634333'}, {'doi': '10.1145/253284.253303'}, {'doi': '10.1145/300523.300540'}, {'doi': '10.1006/jvlc.1998.0112'}, {'doi': '10.1145/968363.968385'}, {'doi': '10.1145/1029632.1029656'}, {'doi': '10.1145/332040.332494'}, {'doi': '10.1145/198425.198426'}, {'doi': '10.1145/307710.307728'}, {'doi': '10.1145/302979.303053'}]",[],"['Daniel Vogel', 'Ravin Balakrishnan']","[[{'name': 'University of Toronto'}], [{'name': 'University of Toronto'}]]",2005.0,"Distant freehand pointing and clicking on very large, high resolution displays",http://dx.doi.org/10.1145/1095034.1095041,1
10.1145/1054972.1055056,"[{'doi': '10.1109/38.963459'}, {'doi': '10.1109/34.121786'}, {'doi': '10.1145/965105.807503'}, {'doi': '10.1145/253284.253301'}, {'doi': '10.1145/964696.964716'}, {'doi': '10.1145/169891.169968'}, {'doi': '10.1145/192426.192501'}, {'doi': '10.1145/191666.191740'}, {'doi': '10.5555/1765473.1765510'}, {'doi': '10.1006/ijhc.1028'}, {'doi': '10.1145/502348.502355'}, {'doi': '10.1145/97880.97898'}, {'doi': '10.1145/357423.357430'}, {'doi': '10.1145/302979.303163'}, {'doi': '10.5555/826025.826330'}, {'doi': '10.5555/647987.741324'}, {'doi': '10.1145/765891.766001'}, {'doi': '10.1145/882262.882349'}, {'doi': '10.1145/280814.280861'}, {'doi': '10.5555/647653.732300'}, {'doi': '10.1145/302979.303113'}, {'doi': '10.1145/302979.303010'}, {'doi': '10.1145/198425.198426'}, {'doi': '10.1145/319091.319102'}, {'doi': '10.1145/159544.159630'}, {'doi': '10.1145/642611.642706'}]",[],"['Stephen Voida', 'Mark Podlaseck', 'Rick Kjeldsen', 'Claudio Pinhanez']","[[{'name': 'Georgia Institute of Technology, Atlanta, Georgia'}], [{'name': 'IBM Research, T.J. Watson, Hawthorne, New York'}], [{'name': 'IBM Research, T.J. Watson, Hawthorne, New York'}], [{'name': 'IBM Research, T.J. Watson, Hawthorne, New York'}]]",2005.0,A study on the manipulation of 2D objects in a projector/camera-based augmented reality environment,http://dx.doi.org/10.1145/1054972.1055056,1
10.1126/science.1736359,"[{'doi': '10.1016/S0079-7421(08)60422-3'}, {'doi': '10.1016/0749-596X(85)90019-1'}, {'doi': '10.1080/14640748408402157'}, {'doi': '10.1080/14640748608401616'}, {'doi': '10.1093/brain/114.6.2521'}, {'doi': '10.1016/0749-596X(88)90028-9'}, {'doi': '10.1016/S0022-5371(70)80048-2'}, {'doi': '10.1016/S0022-5371(75)80045-4'}, {'doi': '10.1016/S0079-7421(08)60452-1'}, {'doi': '10.1080/14640746608400047'}, {'doi': '10.1016/0028-3932(82)90101-4'}, {'doi': '10.1080/14640746708400105'}, {'doi': '10.1037/0033-295X.97.3.404'}, {'doi': '10.1016/S0022-5371(76)90003-7'}, {'doi': '10.1016/S0022-5371(80)90403-X'}, {'doi': '10.1111/j.2044-8295.1964.tb00899.x'}, {'doi': '10.1016/0001-6918(82)90044-0'}, {'doi': '10.1037/0278-7393.9.4.561'}, {'doi': '10.1016/S0022-5371(80)90312-6'}, {'doi': '10.1111/j.2044-8295.1980.tb02728.x'}, {'doi': '10.1016/0010-0285(88)90012-6'}, {'doi': '10.1037/0033-295X.95.3.307'}, {'doi': '10.1111/j.2044-8295.1990.tb02371.x'}, {'doi': '10.1016/0749-596X(89)90044-2'}, {'doi': '10.1016/0749-596X(90)90004-J'}, {'doi': '10.1016/0022-0965(84)90124-3'}, {'doi': '10.1016/S0160-2896(05)80012-1'}, {'doi': '10.1037/0022-0663.75.2.314'}, {'doi': '10.1037/h0026641'}, {'doi': '10.1080/14640748608401623'}, {'doi': '10.1111/j.2044-8279.1984.tb00842.x'}, {'doi': '10.1111/j.1467-9817.1986.tb00115.x'}, {'doi': '10.1080/14640749208401283'}, {'doi': '10.1080/00140138708966007'}, {'doi': '10.1016/S0022-5371(82)90521-7'}, {'doi': '10.1080/00335557043000203'}, {'doi': '10.1080/02643298808252933'}, {'doi': '10.1016/0749-596X(89)90040-5'}, {'doi': '10.1016/S0022-5371(84)90104-X'}]",['Multidisciplinary'],['Alan Baddeley'],"[[{'name': 'Medical Research Council, Applied Psychology Unit, Cambridge, United Kingdom.'}]]",1992.0,Working Memory,http://dx.doi.org/10.1126/science.1736359,1
10.1016/j.concog.2007.04.003,"[{'doi': '10.1037/0022-3514.62.2.229'}, {'doi': '10.1086/209154'}, {'doi': '10.1016/S0959-4388(03)00043-6'}, {'doi': '10.1038/2870'}, {'doi': '10.1016/j.concog.2005.08.002'}, {'doi': '10.1111/j.1749-6632.1999.tb09287.x'}, {'doi': '10.3758/BF03204507'}, {'doi': '10.1348/000712605X53218'}, {'doi': '10.1006/nimg.2001.1009'}, {'doi': '10.1111/1467-9507.00131'}, {'doi': '10.1016/j.concog.2005.01.002'}, {'doi': '10.1016/S0278-2626(03)00211-2'}, {'doi': '10.1016/S1364-6613(99)01417-5'}, {'doi': '10.1037/0033-2909.131.1.76'}, {'doi': '10.1037/0033-295X.94.3.341'}, {'doi': '10.1037/0033-2909.114.1.3'}, {'doi': '10.1257/jep.5.1.193'}, {'doi': '10.1162/08989290260138672'}, {'doi': '10.1037/0022-3514.55.1.5'}, {'doi': '10.2307/1885962'}, {'doi': '10.1016/S1053-8100(03)00079-5'}, {'doi': '10.1093/cercor/bhh025'}, {'doi': '10.1167/5.3.6'}, {'doi': '10.3758/BF03194400'}, {'doi': '10.1080/09515088808572924'}, {'doi': '10.1016/j.neuroimage.2005.12.002'}, {'doi': '10.1037/0096-3445.129.2.242'}, {'doi': '10.1037/0033-295X.85.2.59'}, {'doi': '10.1111/j.0956-7976.2004.00727.x'}, {'doi': '10.1037/0022-3514.35.9.677'}, {'doi': '10.1037/0012-1649.32.1.90'}, {'doi': '10.1037/0033-2909.121.3.371'}, {'doi': '10.1080/02643290442000158'}, {'doi': '10.1016/j.neuroimage.2004.02.037'}, {'doi': '10.1038/nn907'}, {'doi': '10.1196/annals.1279.005'}]","['Arts and Humanities (miscellaneous)', 'Developmental and Educational Psychology', 'Experimental and Cognitive Psychology']","['Sheila J. Cunningham', 'David J. Turk', 'Lynda M. Macdonald', 'C. Neil Macrae']","[[], [], [], []]",2008.0,Yours or mine? Ownership and memory,http://dx.doi.org/10.1016/j.concog.2007.04.003,1
10.1145/1978942.1979161,"[{'doi': '10.1145/1753326.1753347'}, {'doi': '10.1086/612649'}, {'doi': '10.1086/209154'}, {'doi': '10.1016/j.ijhcs.2009.09.005'}, {'doi': '10.1145/242485.242493'}, {'doi': '10.1145/1357054.1357278'}, {'doi': '10.1057/9780312299064'}, {'doi': '10.1145/513665.513668'}, {'doi': '10.1145/1124772.1124814'}, {'doi': '10.1145/1718918.1718968'}, {'doi': '10.1145/1806923.1806924'}, {'doi': '10.1145/1357054.1357058'}, {'doi': '10.1086/209531'}, {'doi': '10.1145/1394445.1394472'}, {'doi': '10.1145/1858171.1858240'}, {'doi': '10.1145/1858171.1858199'}, {'doi': '10.1145/1753326.1753635'}, {'doi': '10.1145/1357054.1357065'}, {'doi': '10.1145/1735223.1735243'}, {'doi': '10.1007/BF01537056'}, {'doi': '10.1145/503376.503455'}, {'doi': '10.1145/1460355.1460360'}, {'doi': '10.1145/1518701.1518765'}]",[],"['William Odom', 'John Zimmerman', 'Jodi Forlizzi']","[[{'name': 'Carnegie Mellon University, Pittsburgh, Pennsylvania, USA'}], [{'name': 'Carnegie Mellon University, Pittsburgh, Pennsylvania, USA'}], [{'name': 'Carnegie Mellon University, Pittsburgh, Pennsylvania, USA'}]]",2011.0,Teenagers and their virtual possessions,http://dx.doi.org/10.1145/1978942.1979161,1
10.1037/0033-2909.121.3.371,[],"['History and Philosophy of Science', 'General Psychology']","['Cynthia S. Symons', 'Blair T. Johnson']","[[], []]",1997.0,The self-reference effect in memory: A meta-analysis.,http://dx.doi.org/10.1037/0033-2909.121.3.371,1
10.1038/35784,"[{'doi': '10.1038/377489a0'}, {'doi': '10.1007/978-1-4684-3566-5'}]",['Multidisciplinary'],"['Matthew Botvinick', 'Jonathan Cohen']","[[], []]",1998.0,Rubber hands ‘feel’ touch that eyes see,http://dx.doi.org/10.1038/35784,1
10.1109/VR.2010.5444805,"[{'doi': '10.1016/0165-1765(80)90024-5'}, {'doi': '10.1126/science.1143439'}, {'doi': '10.1371/journal.pone.0003832'}, {'doi': '10.1038/nrn1651'}, {'doi': '10.3389/neuro.09.006.2008'}, {'doi': '10.3389/neuro.01.029.2009'}, {'doi': '10.1371/journal.pone.0010564'}, {'doi': '10.1068/p5921'}, {'doi': '10.1145/1178477.1178524'}, {'doi': '10.1126/science.1142175'}, {'doi': '10.1073/pnas.0610011104'}, {'doi': '10.1016/S1364-6613(99)01417-5'}, {'doi': '10.1038/35784'}, {'doi': '10.1098/rspb.2003.2364'}, {'doi': '10.1089/cpb.2005.8.187'}]",[],"['Mar Gonzalez-Franco', 'Daniel Perez-Marcos', 'Bernhard Spanlang', 'Mel Slater']","[[], [], [], []]",2010.0,The contribution of real-time mirror reflections of motor actions on virtual body ownership in an immersive virtual environment,http://dx.doi.org/10.1109/vr.2010.5444805,1
10.1145/169059.169506,[],[],"['David Drascic', 'Julius J. Grodski', 'Paul Milgram', 'Ken Ruffo', 'Peter Wong', 'Shumin Zhai']","[[], [], [], [], [], []]",1993.0,ARGOS,http://dx.doi.org/10.1145/169059.169506,1
10.1007/978-981-13-5977-4_63,"[{'doi': '10.1109/38.963459'}, {'doi': '10.1007/s10803-007-0361-9'}, {'doi': '10.19173/irrodl.v12i2.791'}, {'doi': '10.12973/eurasia.2017.00630a'}, {'doi': '10.1007/s11528-012-0559-3'}, {'doi': '10.1007/s10956-012-9405-9'}, {'doi': '10.1016/S0097-8493(03)00028-1'}, {'doi': '10.1016/j.compedu.2013.09.022'}, {'doi': '10.1016/j.compedu.2010.02.023'}, {'doi': '10.1016/j.chb.2014.11.093'}, {'doi': '10.1007/s00779-011-0494-x'}, {'doi': '10.1177/1609406916667765'}]",[],"['Pratiti Sarkar', 'Jayesh S. Pillai']","[[], []]",2019.0,User Expectations of Augmented Reality Experience in Indian School Education,http://dx.doi.org/10.1007/978-981-13-5977-4_63,1
